Date,High,Low,Open,Close,Volume,Adj Close,Close_norm
2017-01-03,116.0,115.2300033569336,115.77999877929688,115.83999633789062,5953000.0,106.91107940673828,0.7819629864666056
2017-01-04,116.2300033569336,115.30999755859375,115.5,115.6500015258789,5828900.0,106.7357406616211,0.7806804509407888
2017-01-05,116.97000122070312,115.44000244140625,116.0,116.86000061035156,6217200.0,107.85246276855469,0.7888483940315
2017-01-06,117.0,115.76000213623047,116.66999816894531,116.30000305175781,5221400.0,107.33563995361328,0.7850682025848887
2017-01-09,116.61000061035156,115.88999938964844,116.3499984741211,116.27999877929688,5457500.0,107.31717681884766,0.7849331663182264
2017-01-10,117.0,115.87000274658203,116.02999877929688,116.16000366210938,5312800.0,107.2064208984375,0.7841231547232359
2017-01-11,116.25,114.0199966430664,116.08000183105469,114.7300033569336,8887200.0,105.88664245605469,0.7744701217067143
2017-01-12,114.7300033569336,113.37000274658203,114.2699966430664,114.62000274658203,6627300.0,105.7851333618164,0.773727576743809
2017-01-13,115.0199966430664,114.44000244140625,114.94000244140625,114.5999984741211,4935200.0,105.76667022705078,0.7735925404771467
2017-01-17,115.05000305175781,113.66999816894531,113.94000244140625,114.87000274658203,6255400.0,106.01586151123047,0.775415169568367
2017-01-18,115.0999984741211,114.41000366210938,114.87000274658203,114.69999694824219,5014600.0,105.85896301269531,0.7742675673067207
2017-01-19,114.9000015258789,113.91999816894531,114.68000030517578,114.19999694824219,5540800.0,105.39749145507812,0.7708923816576047
2017-01-20,115.02999877929688,114.08000183105469,114.48999786376953,114.1500015258789,7502400.0,105.35134887695312,0.7705548939934406
2017-01-23,114.7699966430664,113.80000305175781,114.51000213623047,113.91000366210938,7989800.0,105.12985229492188,0.7689348193022137
2017-01-24,113.30000305175781,111.1500015258789,112.91000366210938,111.76000213623047,12450300.0,103.14557647705078,0.7544215107107656
2017-01-25,112.80000305175781,110.76000213623047,111.93000030517578,112.80000305175781,9385500.0,104.10541534423828,0.7614419030410765
2017-01-26,112.83999633789062,111.5999984741211,112.0,111.83999633789062,10164300.0,103.21941375732422,0.7549615012736773
2017-01-27,113.54000091552734,111.9000015258789,112.0,113.37999725341797,8886100.0,104.64069366455078,0.7653570792531043
2017-01-30,113.5999984741211,112.8499984741211,113.4000015258789,113.12999725341797,6969400.0,104.40996551513672,0.7636694864285462
2017-01-31,113.4000015258789,112.43000030517578,112.79000091552734,113.25,8713400.0,104.52071380615234,0.7644795495247826
2017-02-01,113.31999969482422,112.47000122070312,112.4800033569336,113.2300033569336,7082300.0,104.50225830078125,0.7643445647593661
2017-02-02,113.62000274658203,112.7699966430664,112.81999969482422,113.56999969482422,7826300.0,104.81605529785156,0.766639666280167
2017-02-03,113.66000366210938,112.66000366210938,113.5,113.63999938964844,7267600.0,104.88066101074219,0.7671121902109934
2017-02-06,113.58999633789062,112.62000274658203,113.45999908447266,113.4000015258789,6178400.0,104.65916442871094,0.7654921155197666
2017-02-07,113.62000274658203,113.05000305175781,113.5999984741211,113.4800033569336,5507900.0,104.73298645019531,0.7660321575839241
2017-02-08,113.69000244140625,113.1500015258789,113.30000305175781,113.4000015258789,5272000.0,104.65916442871094,0.7654921155197666
2017-02-09,114.6500015258789,113.4000015258789,113.4000015258789,114.08000183105469,5854600.0,105.28675079345703,0.7700823700626142
2017-02-10,115.98999786376953,114.2300033569336,114.31999969482422,115.23999786376953,6438500.0,106.35733795166016,0.7779127739879156
2017-02-13,116.12000274658203,115.22000122070312,115.27999877929688,115.87999725341797,5710800.0,106.947998046875,0.7822330074986844
2017-02-14,116.4000015258789,115.31999969482422,115.44000244140625,116.36000061035156,5539100.0,107.39099884033203,0.785473208382384
2017-02-15,117.45999908447266,115.58999633789062,115.9000015258789,117.19999694824219,5979700.0,108.16625213623047,0.7911434955523009
2017-02-16,118.27999877929688,117.0,117.0,118.08000183105469,7119300.0,108.97843170166016,0.7970838552555425
2017-02-17,118.9000015258789,118.05000305175781,118.19000244140625,118.86000061035156,8691400.0,109.69830322265625,0.8023491366279641
2017-02-21,119.88999938964844,118.31999969482422,118.4000015258789,119.66000366210938,8595100.0,110.43663787841797,0.8077494542670481
2017-02-22,119.7699966430664,119.25,119.27999877929688,119.5199966430664,5103900.0,110.30741882324219,0.8068043549041495
2017-02-23,121.9000015258789,119.4800033569336,119.5199966430664,121.69999694824219,9980900.0,112.31940460205078,0.8215201663943452
2017-02-24,122.73999786376953,120.9000015258789,121.5,122.7300033569336,10835000.0,114.01953125,0.8284730920925708
2017-02-27,122.87999725341797,122.0999984741211,122.12999725341797,122.4000015258789,5946200.0,113.71293640136719,0.8262454572038552
2017-02-28,122.6500015258789,121.94000244140625,122.01000213623047,122.20999908447266,8885500.0,113.53641510009766,0.8249628701767925
2017-03-01,124.44999694824219,122.41999816894531,122.48999786376953,123.86000061035156,9393900.0,115.06932067871094,0.8361009931191246
2017-03-02,124.36000061035156,123.0199966430664,123.75,123.62999725341797,6950200.0,114.85563659667969,0.834548385059983
2017-03-03,123.93000030517578,123.2300033569336,123.62999725341797,123.79000091552734,5585200.0,115.00428771972656,0.8356284691882981
